station,datetime,temperature_2m,dew_point_2m,cloudcover,windspeed_10m,windgusts_10m,visibility,precipitation,pressure_msl
SPHZ,2025-06-05 09:00:00,19.3,1.8,0,5.2,20.9,24140.0,0.0,1018.5
SPHZ,2025-06-05 10:00:00,20.7,3.4,0,6.6,21.6,24140.0,0.0,1018.2
SPHZ,2025-06-05 11:00:00,21.4,7.2,0,12.6,26.6,24140.0,0.0,1017.8
SPHZ,2025-06-05 12:00:00,20.3,10.7,28,14.1,29.9,24140.0,0.0,1017.8
SPHZ,2025-06-05 13:00:00,20.8,12.5,53,12.6,31.0,24140.0,0.0,1016.8
SPHZ,2025-06-05 14:00:00,19.2,13.2,74,14.0,33.1,24140.0,0.0,1016.6
SPHZ,2025-06-05 15:00:00,18.3,13.1,81,12.9,34.6,24140.0,0.0,1016.0
SPHZ,2025-06-05 16:00:00,17.7,12.6,85,10.1,33.5,24140.0,0.0,1016.3
SPHZ,2025-06-05 17:00:00,16.7,11.8,74,6.6,21.2,24140.0,0.0,1016.3
SPHZ,2025-06-05 18:00:00,15.6,11.6,69,1.8,14.0,24140.0,0.0,1016.5
SPHZ,2025-06-05 19:00:00,15.4,13.2,55,1.6,5.8,24140.0,0.0,1016.1
SPHZ,2025-06-05 20:00:00,15.1,11.9,86,1.6,13.3,24140.0,0.0,1016.9
SPHZ,2025-06-05 21:00:00,15.3,9.2,87,2.9,13.7,18180.0,0.0,1017.1
SPHZ,2025-06-05 22:00:00,15.4,6.1,50,4.7,14.4,18180.0,0.0,1017.0
SPHZ,2025-06-05 23:00:00,15.5,3.9,18,4.3,15.1,24140.0,0.0,1016.9
SPHZ,2025-06-06 00:00:00,15.2,3.4,9,5.9,16.9,21900.0,0.0,1016.9
SPHZ,2025-06-06 01:00:00,15.1,3.3,10,5.2,17.6,19460.0,0.0,1016.8
SPHZ,2025-06-06 02:00:00,14.9,2.8,26,6.1,16.2,24140.0,0.0,1016.8
SPHZ,2025-06-06 03:00:00,14.9,2.4,28,6.1,16.2,24140.0,0.0,1016.4
SPHZ,2025-06-06 04:00:00,14.9,1.7,15,7.3,14.4,24140.0,0.0,1016.3
SPHZ,2025-06-06 05:00:00,15.0,1.5,11,7.2,15.1,24140.0,0.0,1016.4
SPHZ,2025-06-06 06:00:00,14.9,0.4,15,8.0,16.2,24140.0,0.0,1017.2
SPHZ,2025-06-06 07:00:00,15.4,0.0,35,7.6,16.6,24140.0,0.0,1017.9
SPHZ,2025-06-06 08:00:00,17.0,3.3,31,4.0,15.1,24140.0,0.0,1018.9
SPHZ,2025-06-06 09:00:00,18.2,3.3,35,6.4,16.6,24140.0,0.0,1020.2
SPHZ,2025-06-06 10:00:00,19.4,5.1,34,9.0,20.5,24140.0,0.0,1020.1
SPHZ,2025-06-06 11:00:00,19.1,8.2,41,13.3,28.4,24140.0,0.0,1020.4
SPHZ,2025-06-06 12:00:00,18.5,10.6,74,12.9,29.2,24140.0,0.0,1020.0
SPHZ,2025-06-06 13:00:00,18.0,11.5,83,14.1,35.6,24140.0,0.0,1019.2
SPHZ,2025-06-06 14:00:00,17.6,11.9,80,13.9,36.0,24140.0,0.0,1018.4
SPHZ,2025-06-06 15:00:00,16.7,12.3,94,12.3,33.8,24140.0,0.0,1017.8
SPHZ,2025-06-06 16:00:00,15.8,12.8,97,11.8,31.0,24140.0,0.0,1018.0
SPHZ,2025-06-06 17:00:00,14.9,12.7,99,9.5,27.0,23680.0,0.0,1018.0
SPHZ,2025-06-06 18:00:00,14.0,12.8,90,4.7,19.4,23700.0,0.0,1018.4
SPHZ,2025-06-06 19:00:00,13.4,13.0,66,2.3,13.0,22860.0,0.0,1018.6
SPHZ,2025-06-06 20:00:00,13.9,11.4,12,4.8,13.3,17980.0,0.0,1018.3
SPHZ,2025-06-06 21:00:00,15.4,7.9,34,2.3,13.3,17780.0,0.0,1017.8
SPHZ,2025-06-06 22:00:00,15.8,5.9,12,3.4,9.7,24140.0,0.0,1017.4
SPHZ,2025-06-06 23:00:00,15.6,4.9,14,4.3,9.0,22740.0,0.0,1017.3
SPHZ,2025-06-07 00:00:00,15.4,4.7,8,6.0,11.2,24140.0,0.0,1017.1
SPHZ,2025-06-07 01:00:00,15.4,4.7,6,6.7,13.3,24060.0,0.0,1016.9
SPHZ,2025-06-07 02:00:00,15.2,4.8,0,6.3,13.3,23540.0,0.0,1016.6
SPHZ,2025-06-07 03:00:00,15.1,4.8,0,7.9,15.8,19580.0,0.0,1016.3
SPHZ,2025-06-07 04:00:00,15.1,4.5,0,7.3,15.8,19380.0,0.0,1016.3
SPHZ,2025-06-07 05:00:00,15.0,4.4,3,7.6,16.2,21000.0,0.0,1016.8
SPHZ,2025-06-07 06:00:00,14.8,4.2,0,6.5,16.6,21480.0,0.0,1017.1
SPHZ,2025-06-07 07:00:00,14.9,4.3,72,6.3,18.0,24140.0,0.0,1017.5
SPHZ,2025-06-07 08:00:00,16.7,6.3,57,3.3,18.4,24140.0,0.0,1018.5
SPHZ,2025-06-07 09:00:00,18.5,5.7,4,8.6,28.8,24140.0,0.0,1019.8
SPHZ,2025-06-07 10:00:00,19.3,7.7,2,11.4,32.8,24140.0,0.0,1020.2
SPHZ,2025-06-07 11:00:00,19.9,9.2,40,14.0,40.7,23280.0,0.0,1019.8
SPHZ,2025-06-07 12:00:00,19.4,10.7,60,14.6,44.3,19520.0,0.0,1019.4
SPHZ,2025-06-07 13:00:00,19.2,11.5,71,15.1,44.3,20580.0,0.0,1018.6
SPHZ,2025-06-07 14:00:00,18.3,12.3,77,15.8,43.9,24140.0,0.0,1018.1
SPHZ,2025-06-07 15:00:00,17.0,13.0,88,14.2,45.4,24140.0,0.0,1017.8
SPHZ,2025-06-07 16:00:00,16.8,13.0,85,11.6,45.0,24140.0,0.0,1017.5
SPHZ,2025-06-07 17:00:00,15.9,12.9,82,9.3,38.9,24140.0,0.0,1017.6
SPHZ,2025-06-07 18:00:00,14.9,12.7,71,6.0,36.0,24140.0,0.0,1017.8
SPHZ,2025-06-07 19:00:00,13.9,12.3,53,1.4,27.0,24140.0,0.0,1017.8
SPHZ,2025-06-07 20:00:00,13.6,11.6,54,1.4,19.8,24140.0,0.0,1018.2
SPHZ,2025-06-07 21:00:00,14.1,10.4,61,3.4,17.3,24140.0,0.0,1018.2
SPHZ,2025-06-07 22:00:00,14.7,9.1,46,3.3,15.1,24140.0,0.0,1018.1
SPHZ,2025-06-07 23:00:00,15.0,8.5,44,2.6,13.0,24140.0,0.0,1017.6
SPHZ,2025-06-08 00:00:00,15.3,8.1,5,4.1,12.2,24140.0,0.0,1017.1
SPHZ,2025-06-08 01:00:00,15.5,7.8,0,3.4,12.2,24140.0,0.0,1016.4
SPHZ,2025-06-08 02:00:00,15.1,7.4,0,4.9,10.4,22740.0,0.0,1016.0
SPHZ,2025-06-08 03:00:00,15.0,7.0,0,5.7,10.8,22580.0,0.0,1015.6
SPHZ,2025-06-08 04:00:00,15.2,7.0,0,6.5,13.0,22560.0,0.0,1015.6
SPHZ,2025-06-08 05:00:00,15.3,6.6,13,6.8,13.7,22580.0,0.0,1015.7
SPHZ,2025-06-08 06:00:00,15.4,6.4,20,7.5,14.8,22680.0,0.0,1016.0
SPHZ,2025-06-08 07:00:00,15.8,6.3,0,7.4,15.1,24140.0,0.0,1016.4
SPHZ,2025-06-08 08:00:00,17.5,8.1,0,2.5,14.8,24140.0,0.0,1017.3
SPHZ,2025-06-08 09:00:00,19.5,7.6,0,6.8,18.0,24140.0,0.0,1018.6
SPHZ,2025-06-08 10:00:00,20.3,9.3,2,11.2,23.4,24140.0,0.0,1018.8
SPHZ,2025-06-08 11:00:00,20.2,11.2,41,13.1,29.9,24140.0,0.0,1019.0
SPHZ,2025-06-08 12:00:00,20.0,11.8,68,13.9,34.6,24140.0,0.0,1018.6
SPHZ,2025-06-08 13:00:00,19.5,11.8,73,14.5,34.6,17700.0,0.0,1018.1
SPHZ,2025-06-08 14:00:00,18.4,11.7,88,14.0,36.7,24140.0,0.0,1017.4
SPHZ,2025-06-08 15:00:00,17.6,11.9,87,12.7,36.0,24140.0,0.0,1017.1
SPHZ,2025-06-08 16:00:00,17.2,11.7,81,11.6,34.2,24140.0,0.0,1017.0
SPHZ,2025-06-08 17:00:00,16.6,11.3,78,10.3,31.7,24140.0,0.0,1017.3
SPHZ,2025-06-08 18:00:00,15.7,10.9,83,6.8,30.6,23660.0,0.0,1017.4
SPHZ,2025-06-08 19:00:00,14.9,10.7,85,2.1,25.6,24140.0,0.0,1017.9
SPHZ,2025-06-08 20:00:00,14.9,10.5,86,1.8,17.3,24060.0,0.0,1018.3
SPHZ,2025-06-08 21:00:00,15.2,9.7,75,2.4,14.0,24140.0,0.0,1018.4
SPHZ,2025-06-08 22:00:00,15.4,9.5,66,2.2,12.2,24140.0,0.0,1018.3
SPHZ,2025-06-08 23:00:00,15.3,9.2,59,2.3,11.9,24140.0,0.0,1018.0
SPHZ,2025-06-09 00:00:00,15.0,9.0,35,1.6,11.2,24140.0,0.0,1017.9
SPHZ,2025-06-09 01:00:00,15.0,8.7,34,4.1,13.3,24140.0,0.0,1017.4
SPHZ,2025-06-09 02:00:00,15.0,8.5,23,5.0,13.7,24140.0,0.0,1017.0
SPHZ,2025-06-09 03:00:00,15.1,8.1,11,6.0,14.0,24140.0,0.0,1016.5
SPHZ,2025-06-09 04:00:00,15.2,7.7,0,6.6,14.4,24140.0,0.0,1016.2
SPHZ,2025-06-09 05:00:00,15.2,7.0,0,7.7,15.1,24140.0,0.0,1016.2
SPHZ,2025-06-09 06:00:00,15.3,6.3,0,8.7,15.5,24140.0,0.0,1016.5
SPHZ,2025-06-09 07:00:00,15.9,6.1,0,7.8,16.2,24140.0,0.0,1016.8
SPHZ,2025-06-09 08:00:00,17.6,6.8,0,3.5,17.6,24140.0,0.0,1017.3
SPHZ,2025-06-09 09:00:00,19.8,8.1,0,2.9,18.7,24140.0,0.0,1017.9
SPHZ,2025-06-09 10:00:00,21.3,9.5,0,7.9,20.2,24140.0,0.0,1018.3
SPHZ,2025-06-09 11:00:00,21.5,10.9,24,10.9,25.6,24140.0,0.0,1018.4
SPHZ,2025-06-09 12:00:00,20.9,12.1,48,13.0,30.6,24140.0,0.0,1018.2
SPHZ,2025-06-09 13:00:00,20.3,13.0,72,14.2,36.0,24140.0,0.0,1018.0
SPHZ,2025-06-09 14:00:00,19.6,13.6,73,14.4,33.8,24140.0,0.0,1017.6
SPHZ,2025-06-09 15:00:00,18.8,13.7,73,13.7,32.0,24140.0,0.0,1017.0
SPHZ,2025-06-09 16:00:00,17.9,13.8,74,12.1,29.9,24140.0,0.0,1016.7
SPHZ,2025-06-09 17:00:00,16.7,14.2,76,9.1,24.5,24140.0,0.0,1016.9
SPHZ,2025-06-09 18:00:00,15.4,14.6,77,5.4,19.4,24140.0,0.0,1017.3
SPHZ,2025-06-09 19:00:00,14.6,14.4,79,3.6,14.0,24140.0,0.0,1017.6
SPHZ,2025-06-09 20:00:00,14.5,13.5,68,4.2,13.3,24140.0,0.0,1017.7
SPHZ,2025-06-09 21:00:00,14.8,12.0,58,5.4,12.6,17960.0,0.0,1017.8
SPHZ,2025-06-09 22:00:00,15.1,10.5,47,6.1,11.9,24140.0,0.0,1017.8
SPHZ,2025-06-09 23:00:00,15.1,9.3,44,5.8,10.8,22640.0,0.0,1017.8
SPHZ,2025-06-10 00:00:00,15.1,8.4,42,4.8,10.1,19580.0,0.0,1017.8
SPHZ,2025-06-10 01:00:00,15.0,7.8,39,4.3,9.0,24140.0,0.0,1017.9
SPHZ,2025-06-10 02:00:00,14.6,7.4,56,3.8,7.9,24140.0,0.0,1018.1
SPHZ,2025-06-10 03:00:00,14.1,7.6,74,2.9,6.5,24140.0,0.0,1018.3
SPHZ,2025-06-10 04:00:00,13.8,7.5,91,2.6,5.4,24140.0,0.0,1018.5
SPHZ,2025-06-10 05:00:00,13.6,7.3,81,3.2,6.1,24140.0,0.0,1018.8
SPHZ,2025-06-10 06:00:00,13.6,7.2,72,4.1,6.5,24140.0,0.0,1019.1
SPHZ,2025-06-10 07:00:00,14.2,7.3,62,3.7,7.2,24140.0,0.0,1019.4
SPHZ,2025-06-10 08:00:00,16.1,8.1,44,0.0,11.9,24140.0,0.0,1019.7
SPHZ,2025-06-10 09:00:00,18.5,8.8,26,5.5,16.2,24140.0,0.0,1020.1
SPHZ,2025-06-10 10:00:00,20.2,9.8,8,9.6,20.9,24140.0,0.0,1020.3
SPHZ,2025-06-10 11:00:00,20.5,11.1,33,11.9,23.8,24140.0,0.0,1020.3
SPHZ,2025-06-10 12:00:00,19.9,12.4,57,12.6,27.0,24140.0,0.0,1020.2
SPHZ,2025-06-10 13:00:00,19.2,13.2,82,13.0,29.9,24140.0,0.0,1019.9
SPHZ,2025-06-10 14:00:00,18.6,13.4,84,12.7,28.4,24140.0,0.0,1019.4
SPHZ,2025-06-10 15:00:00,17.8,13.5,86,12.0,27.4,24140.0,0.0,1018.8
SPHZ,2025-06-10 16:00:00,16.8,13.4,88,10.1,25.9,24140.0,0.0,1018.5
SPHZ,2025-06-10 17:00:00,15.7,13.2,73,7.1,20.9,24140.0,0.0,1018.8
SPHZ,2025-06-10 18:00:00,14.3,12.7,57,3.0,16.2,24140.0,0.0,1019.4
SPHZ,2025-06-10 19:00:00,13.3,12.3,42,0.4,11.2,24140.0,0.0,1020.0
SPHZ,2025-06-10 20:00:00,12.5,11.9,28,1.5,10.4,24140.0,0.0,1020.4
SPHZ,2025-06-10 21:00:00,12.0,11.4,14,1.8,10.1,24140.0,0.0,1020.7
SPHZ,2025-06-10 22:00:00,11.8,10.8,0,2.0,9.4,24140.0,0.0,1020.8
SPHZ,2025-06-10 23:00:00,12.0,9.9,10,2.3,9.0,24140.0,0.0,1020.7
SPHZ,2025-06-11 00:00:00,12.6,8.7,20,3.3,8.6,24140.0,0.0,1020.4
SPHZ,2025-06-11 01:00:00,12.9,7.5,30,4.1,8.3,24140.0,0.0,1020.1
SPHZ,2025-06-11 02:00:00,12.7,7.1,38,4.0,8.6,24140.0,0.0,1019.9
SPHZ,2025-06-11 03:00:00,12.2,7.1,45,3.8,9.4,24140.0,0.0,1019.7
SPHZ,2025-06-11 04:00:00,12.0,7.3,53,4.0,9.7,24140.0,0.0,1019.7
SPHZ,2025-06-11 05:00:00,12.0,7.3,43,4.8,10.8,24140.0,0.0,1019.8
SPHZ,2025-06-11 06:00:00,12.3,7.4,33,6.1,11.5,24140.0,0.0,1020.1
SPHZ,2025-06-11 07:00:00,13.0,7.6,23,5.6,12.6,24140.0,0.0,1020.6
SPHZ,2025-06-11 08:00:00,14.4,8.4,32,2.7,16.9,24140.0,0.0,1021.6
SPHZ,2025-06-11 09:00:00,16.3,9.5,42,6.5,20.9,24140.0,0.0,1022.8
SPHZ,2025-06-11 10:00:00,17.6,10.5,51,11.3,25.2,24140.0,0.0,1023.5
SPHZ,2025-06-11 11:00:00,18.0,11.1,62,13.7,26.6,22880.0,0.0,1023.3
SPHZ,2025-06-11 12:00:00,17.8,11.8,73,14.3,28.4,21600.0,0.0,1022.6
SPHZ,2025-06-11 13:00:00,17.4,12.3,84,14.2,29.9,20340.0,0.0,1021.9
SPHZ,2025-06-11 14:00:00,16.7,12.9,89,12.4,28.1,21600.0,0.0,1021.2
SPHZ,2025-06-11 15:00:00,15.8,13.3,95,9.8,25.9,22880.0,0.0,1020.4
SPHZ,2025-06-11 16:00:00,15.0,13.5,100,7.4,24.1,24140.0,0.0,1019.9
SPHZ,2025-06-11 17:00:00,14.4,13.6,92,5.8,20.2,22780.0,0.0,1019.9
SPHZ,2025-06-11 18:00:00,13.9,13.6,85,4.3,16.6,21420.0,0.0,1020.1
SPHZ,2025-06-11 19:00:00,13.5,13.4,77,3.5,12.6,20060.0,0.0,1020.4
SPHZ,2025-06-11 20:00:00,13.3,13.1,72,1.8,11.9,21420.0,0.0,1020.8
SPHZ,2025-06-11 21:00:00,13.2,12.7,68,0.0,11.5,22780.0,0.0,1021.2
SPHZ,2025-06-11 22:00:00,13.2,12.1,63,2.1,10.8,24140.0,0.0,1021.3
SPHZ,2025-06-11 23:00:00,13.4,11.1,46,4.3,13.0,23200.0,0.0,1020.8
SPHZ,2025-06-12 00:00:00,13.7,8.6,3,5.0,10.1,23900.0,0.0,1018.6
SPHZ,2025-06-12 01:00:00,14.2,7.7,0,5.4,11.5,23780.0,0.0,1018.0
SPHZ,2025-06-12 02:00:00,14.2,7.5,0,5.7,11.9,22580.0,0.0,1017.7
SPHZ,2025-06-12 03:00:00,14.0,7.3,0,6.2,11.9,21380.0,0.0,1017.5
SPHZ,2025-06-12 04:00:00,13.9,7.2,0,6.2,12.2,20180.0,0.0,1017.5
SPHZ,2025-06-12 05:00:00,13.9,6.5,0,6.5,12.2,21500.0,0.0,1017.6
SPHZ,2025-06-12 06:00:00,14.1,5.9,0,6.8,12.6,22820.0,0.0,1017.8
SPHZ,2025-06-12 07:00:00,14.5,5.8,0,5.4,12.6,24140.0,0.0,1018.2
SPHZ,2025-06-12 08:00:00,15.5,7.0,5,0.5,16.6,24140.0,0.0,1019.2
SPHZ,2025-06-12 09:00:00,16.8,9.0,9,6.4,20.2,24140.0,0.0,1020.4
SPHZ,2025-06-12 10:00:00,17.6,10.7,14,11.3,24.1,24140.0,0.0,1021.1
SPHZ,2025-06-12 11:00:00,17.5,11.7,40,13.3,25.9,24140.0,0.0,1020.9
SPHZ,2025-06-12 12:00:00,16.9,12.4,65,13.8,27.7,24140.0,0.0,1020.3
SPHZ,2025-06-12 13:00:00,16.2,12.8,91,13.6,29.5,24140.0,0.0,1019.6
SPHZ,2025-06-12 14:00:00,15.8,13.1,94,13.2,28.8,23840.0,0.0,1019.0
SPHZ,2025-06-12 15:00:00,15.3,13.3,97,12.6,27.7,23520.0,0.0,1018.4
SPHZ,2025-06-12 16:00:00,14.8,13.3,100,11.0,27.0,23220.0,0.0,1018.1
SPHZ,2025-06-12 17:00:00,14.2,13.4,98,7.6,21.2,23520.0,0.0,1018.2
SPHZ,2025-06-12 18:00:00,13.5,13.2,95,3.7,15.5,23800.0,0.0,1018.5
SPHZ,2025-06-12 19:00:00,13.0,12.8,93,1.3,9.7,24100.0,0.0,1018.9
SPHZ,2025-06-12 20:00:00,12.6,12.1,90,1.8,7.9,24120.0,0.0,1019.3
SPHZ,2025-06-12 21:00:00,12.3,11.2,88,1.8,6.5,24120.0,0.0,1019.8
SPHZ,2025-06-12 22:00:00,12.0,10.4,85,1.8,4.7,24140.0,0.0,1020.1
SPHZ,2025-06-12 23:00:00,11.6,10.0,77,2.2,5.0,24140.0,0.0,1020.1
SPHZ,2025-06-13 00:00:00,11.7,9.8,90,4.5,9.7,24140.0,0.0,1020.3
SPHZ,2025-06-13 01:00:00,11.9,8.8,96,5.8,10.4,24140.0,0.0,1020.1
SPHZ,2025-06-13 02:00:00,12.0,8.1,89,5.2,8.6,22880.0,0.0,1019.9
SPHZ,2025-06-13 03:00:00,12.0,7.5,83,3.8,6.8,24140.0,0.0,1019.6
SPHZ,2025-06-13 04:00:00,12.1,7.0,76,3.1,5.0,24140.0,0.0,1019.4
SPHZ,2025-06-13 05:00:00,12.2,6.4,84,4.0,6.8,24140.0,0.0,1019.4
SPHZ,2025-06-13 06:00:00,12.4,6.3,92,5.2,9.0,16520.0,0.0,1019.6
SPHZ,2025-06-13 07:00:00,13.0,6.6,100,5.3,10.8,16340.0,0.0,1019.9
SPHZ,2025-06-13 08:00:00,14.3,7.6,100,3.3,14.4,16480.0,0.0,1020.6
SPHZ,2025-06-13 09:00:00,15.9,9.1,100,5.9,17.6,24140.0,0.0,1021.5
SPHZ,2025-06-13 10:00:00,17.1,10.5,100,9.7,21.2,24140.0,0.0,1022.0
SPHZ,2025-06-13 11:00:00,17.5,11.3,99,11.0,22.0,24140.0,0.0,1021.8
SPHZ,2025-06-13 12:00:00,17.5,11.8,97,10.9,22.7,21700.0,0.0,1021.2
SPHZ,2025-06-13 13:00:00,17.5,12.2,96,10.6,23.4,21760.0,0.0,1020.7
SPHZ,2025-06-13 14:00:00,15.8,13.1,100,11.8,25.6,22560.0,0.0,1020.2
SPHZ,2025-06-13 15:00:00,14.6,13.3,100,9.2,22.0,23340.0,0.0,1019.8
SPHZ,2025-06-13 16:00:00,13.6,13.2,100,6.4,18.7,24140.0,0.0,1019.5
SPHZ,2025-06-13 17:00:00,13.3,13.1,99,4.6,18.0,24140.0,0.0,1019.6
SPHZ,2025-06-13 18:00:00,13.2,13.1,99,3.5,17.6,24140.0,0.0,1019.9
SPHZ,2025-06-13 19:00:00,13.1,13.0,98,2.9,16.9,24140.0,0.0,1020.2
SPHZ,2025-06-13 20:00:00,12.8,12.5,99,1.5,17.6,24140.0,0.0,1020.4
SPHZ,2025-06-13 21:00:00,12.5,12.0,99,2.0,18.7,24140.0,0.0,1020.6
SPHZ,2025-06-13 22:00:00,12.2,11.5,100,3.7,19.4,24140.0,0.0,1020.6
SPHZ,2025-06-13 23:00:00,12.2,10.9,84,4.3,20.9,23700.0,0.0,1020.4
SPHZ,2025-06-14 00:00:00,12.3,10.2,69,4.5,22.0,23240.0,0.0,1020.1
SPHZ,2025-06-14 01:00:00,12.4,9.6,53,4.9,23.4,22800.0,0.0,1019.8
SPHZ,2025-06-14 02:00:00,12.6,8.8,69,5.2,23.4,20760.0,0.0,1019.4
SPHZ,2025-06-14 03:00:00,12.8,8.3,84,5.1,23.0,18740.0,0.0,1019.0
SPHZ,2025-06-14 04:00:00,13.0,7.6,100,5.1,23.0,16700.0,0.0,1018.8
SPHZ,2025-06-14 05:00:00,12.8,7.3,100,6.2,20.5,19180.0,0.0,1019.0
SPHZ,2025-06-14 06:00:00,12.7,7.1,100,7.2,18.0,21660.0,0.0,1019.4
SPHZ,2025-06-14 07:00:00,13.1,7.3,100,6.5,15.5,24140.0,0.0,1019.9
SPHZ,2025-06-14 08:00:00,14.8,7.8,73,2.3,16.9,23840.0,0.0,1020.6
SPHZ,2025-06-14 09:00:00,17.0,8.4,47,4.3,18.7,23560.0,0.0,1021.4
SPHZ,2025-06-14 10:00:00,18.6,9.1,20,9.1,20.2,23260.0,0.0,1021.8
SPHZ,2025-06-14 11:00:00,18.8,10.3,44,10.7,21.6,23560.0,0.0,1021.7
SPHZ,2025-06-14 12:00:00,18.2,12.0,69,10.5,23.0,23840.0,0.0,1021.3
SPHZ,2025-06-14 13:00:00,17.4,12.9,93,10.0,24.5,24140.0,0.0,1020.8
SPHZ,2025-06-14 14:00:00,16.3,13.4,95,9.5,24.5,23960.0,0.0,1020.2
SPHZ,2025-06-14 15:00:00,15.0,13.7,98,8.6,24.5,23760.0,0.0,1019.5
SPHZ,2025-06-14 16:00:00,14.0,13.5,100,7.2,24.5,23580.0,0.0,1019.0
SPHZ,2025-06-14 17:00:00,13.7,13.2,93,4.1,20.5,23760.0,0.0,1018.8
SPHZ,2025-06-14 18:00:00,13.7,12.6,87,0.8,16.9,23960.0,0.0,1018.8
SPHZ,2025-06-14 19:00:00,13.7,12.1,80,2.6,13.0,24140.0,0.0,1019.0
SPHZ,2025-06-14 20:00:00,13.3,11.4,64,3.2,12.6,24140.0,0.0,1019.4
SPHZ,2025-06-14 21:00:00,12.9,10.8,49,2.5,12.2,24140.0,0.0,1020.0
SPHZ,2025-06-14 22:00:00,12.6,10.3,33,2.4,11.9,24140.0,0.0,1020.3
SPHZ,2025-06-14 23:00:00,12.4,10.2,40,2.5,11.2,24140.0,0.0,1020.2
SPHZ,2025-06-15 00:00:00,11.2,10.5,46,3.3,9.7,24140.0,0.0,1020.9
SPHZ,2025-06-15 01:00:00,11.2,9.9,36,3.4,11.5,24140.0,0.0,1020.6
SPHZ,2025-06-15 02:00:00,11.4,9.2,24,4.0,13.3,24140.0,0.0,1020.4
SPHZ,2025-06-15 03:00:00,11.9,8.2,12,4.8,15.1,24140.0,0.0,1020.1
SPHZ,2025-06-15 04:00:00,12.1,7.4,0,4.9,16.9,24140.0,0.0,1020.1
SPHZ,2025-06-15 05:00:00,11.6,7.1,13,3.6,15.8,24140.0,0.0,1020.3
SPHZ,2025-06-15 06:00:00,10.9,6.8,27,3.1,14.4,24140.0,0.0,1020.7
SPHZ,2025-06-15 07:00:00,11.1,7.0,40,3.2,13.3,24140.0,0.0,1021.1
SPHZ,2025-06-15 08:00:00,13.2,7.2,40,1.1,17.6,24140.0,0.0,1021.6
SPHZ,2025-06-15 09:00:00,16.3,7.3,41,5.0,22.3,24140.0,0.0,1022.1
SPHZ,2025-06-15 10:00:00,18.5,7.3,41,8.9,26.6,24140.0,0.0,1022.4
SPHZ,2025-06-15 11:00:00,18.8,8.4,56,11.2,28.8,24140.0,0.0,1022.4
SPHZ,2025-06-15 12:00:00,18.1,9.9,72,12.8,31.3,24140.0,0.0,1022.2
SPHZ,2025-06-15 13:00:00,17.3,10.9,87,13.4,33.5,24140.0,0.0,1021.9
SPHZ,2025-06-15 14:00:00,16.8,11.1,86,12.9,31.0,24140.0,0.0,1021.5
SPHZ,2025-06-15 15:00:00,16.2,11.1,85,11.1,28.8,24140.0,0.0,1020.9
SPHZ,2025-06-15 16:00:00,15.5,10.9,84,8.8,26.3,24140.0,0.0,1020.6
SPHZ,2025-06-15 17:00:00,14.6,10.6,65,5.8,22.3,22200.0,0.0,1020.7
SPHZ,2025-06-15 18:00:00,13.5,10.0,47,2.3,18.7,20260.0,0.0,1021.0
SPHZ,2025-06-15 19:00:00,12.6,9.3,28,1.9,14.8,18320.0,0.0,1021.2
SPHZ,2025-06-15 20:00:00,11.9,8.4,32,4.5,18.4,18100.0,0.0,1021.3
SPHZ,2025-06-15 21:00:00,11.2,7.3,36,6.8,22.3,17880.0,0.0,1021.4
SPHZ,2025-06-15 22:00:00,11.0,6.5,40,8.0,25.9,17660.0,0.0,1021.3
SPHZ,2025-06-15 23:00:00,11.4,5.9,36,7.5,25.9,18400.0,0.0,1021.1
SPHZ,2025-06-16 00:00:00,11.7,-1.4,66,3.9,13.0,3200.0,0.0,1022.0
SPHZ,2025-06-16 01:00:00,11.3,-1.1,97,4.4,14.0,13480.0,0.0,1021.6
SPHZ,2025-06-16 02:00:00,11.1,-1.4,82,4.9,14.8,23360.0,0.0,1021.1
SPHZ,2025-06-16 03:00:00,11.0,-1.8,66,5.4,15.5,24140.0,0.0,1020.5
SPHZ,2025-06-16 04:00:00,11.1,-1.6,51,6.2,16.2,23760.0,0.0,1020.1
SPHZ,2025-06-16 05:00:00,11.5,-0.6,43,7.9,18.4,22800.0,0.0,1020.0
SPHZ,2025-06-16 06:00:00,12.2,0.9,34,9.8,20.9,24140.0,0.0,1020.0
SPHZ,2025-06-16 07:00:00,13.3,2.2,26,9.2,23.0,24140.0,0.0,1020.2
SPHZ,2025-06-16 08:00:00,15.3,3.1,41,3.8,24.1,24140.0,0.0,1020.7
SPHZ,2025-06-16 09:00:00,17.7,3.9,57,3.9,24.8,24140.0,0.0,1021.3
SPHZ,2025-06-16 10:00:00,19.4,5.1,72,9.7,25.9,24140.0,0.0,1021.6
SPHZ,2025-06-16 11:00:00,19.7,6.8,78,11.6,27.0,24140.0,0.0,1021.3
SPHZ,2025-06-16 12:00:00,19.4,8.7,85,12.1,27.7,24140.0,0.0,1020.7
SPHZ,2025-06-16 13:00:00,19.0,9.8,91,12.1,28.8,23080.0,0.0,1020.3
SPHZ,2025-06-16 14:00:00,18.4,11.0,60,12.1,28.4,22920.0,0.0,1019.4
SPHZ,2025-06-16 15:00:00,17.4,11.2,72,10.5,25.9,22780.0,0.0,1018.5
SPHZ,2025-06-16 16:00:00,16.3,11.3,83,8.4,23.4,22620.0,0.0,1018.0
SPHZ,2025-06-16 17:00:00,15.1,10.9,61,5.9,18.7,21580.0,0.0,1018.0
